Country Name,Country Code,Series Name,Series Code,2021 [YR2021]
"Iran, Islamic Rep.",IRN,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,..
"Iran, Islamic Rep.",IRN,"Net capital account (BoP, current US$)",BN.TRF.KOGT.CD,..
"Iran, Islamic Rep.",IRN,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,..
"Iran, Islamic Rep.",IRN,Time required to obtain an operating license (days),IC.FRM.DURS,..
"Iran, Islamic Rep.",IRN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,11.4610004425049
"Iran, Islamic Rep.",IRN,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,500
"Iran, Islamic Rep.",IRN,Women who were first married by age 15 (% of women ages 20-24),SP.M15.2024.FE.ZS,..
"Iran, Islamic Rep.",IRN,Women who believe a husband is justified in beating his wife when she refuses sex with him (%),SG.VAW.REFU.ZS,..
Iraq,IRQ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.78333543533222
Iraq,IRQ,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.395050371183771
Iraq,IRQ,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,..
Iraq,IRQ,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..
Iraq,IRQ,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,..
Iraq,IRQ,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..
Iraq,IRQ,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,6.25264053194651
Iraq,IRQ,Population growth (annual %),SP.POP.GROW,2.3510326269574
Iraq,IRQ,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,..
Iraq,IRQ,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,39.5
Iraq,IRQ,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,..
Iraq,IRQ,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,..
Iraq,IRQ,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Iraq,IRQ,Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,..
Iraq,IRQ,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,..
Iraq,IRQ,"Net capital account (BoP, current US$)",BN.TRF.KOGT.CD,..
Iraq,IRQ,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,200000000
Iraq,IRQ,Time required to obtain an operating license (days),IC.FRM.DURS,..
Iraq,IRQ,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,14.1920003890991
Iraq,IRQ,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,..
Iraq,IRQ,Women who were first married by age 15 (% of women ages 20-24),SP.M15.2024.FE.ZS,..
Iraq,IRQ,Women who believe a husband is justified in beating his wife when she refuses sex with him (%),SG.VAW.REFU.ZS,..
Ireland,IRL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,13.4786580085837
Ireland,IRL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,12.5182409691457
Ireland,IRL,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,..
Ireland,IRL,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,81.870002746582
Ireland,IRL,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,..
Ireland,IRL,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..
Ireland,IRL,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,7.37870464734174
Ireland,IRL,Population growth (annual %),SP.POP.GROW,0.849943362511361
Ireland,IRL,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,..
Ireland,IRL,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,32.4
Ireland,IRL,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,14.0903362624987
Ireland,IRL,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,..
Ireland,IRL,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Ireland,IRL,Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,..
Ireland,IRL,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,..
Ireland,IRL,"Net capital account (BoP, current US$)",BN.TRF.KOGT.CD,-1022722407.28716
Ireland,IRL,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,..
Ireland,IRL,Time required to obtain an operating license (days),IC.FRM.DURS,..
Ireland,IRL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.63299989700317
Ireland,IRL,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,100
Ireland,IRL,Women who were first married by age 15 (% of women ages 20-24),SP.M15.2024.FE.ZS,..
Ireland,IRL,Women who believe a husband is justified in beating his wife when she refuses sex with him (%),SG.VAW.REFU.ZS,..
Isle of Man,IMN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..
Isle of Man,IMN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..
Isle of Man,IMN,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,..
Isle of Man,IMN,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..
Isle of Man,IMN,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,..
Isle of Man,IMN,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..
Isle of Man,IMN,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,..
Isle of Man,IMN,Population growth (annual %),SP.POP.GROW,0.443553372677542
Isle of Man,IMN,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,..
Isle of Man,IMN,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,..
Isle of Man,IMN,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,..
Isle of Man,IMN,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,..
Isle of Man,IMN,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Isle of Man,IMN,Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,..
Isle of Man,IMN,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,..
Isle of Man,IMN,"Net capital account (BoP, current US$)",BN.TRF.KOGT.CD,..
Isle of Man,IMN,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,..
Isle of Man,IMN,Time required to obtain an operating license (days),IC.FRM.DURS,..
Isle of Man,IMN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..
Isle of Man,IMN,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,..
Isle of Man,IMN,Women who were first married by age 15 (% of women ages 20-24),SP.M15.2024.FE.ZS,..
Isle of Man,IMN,Women who believe a husband is justified in beating his wife when she refuses sex with him (%),SG.VAW.REFU.ZS,..
Israel,ISR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,8.1880404589493
Israel,ISR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,6.46770735083977
Israel,ISR,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,..
Israel,ISR,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..
Israel,ISR,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,..
Israel,ISR,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..
Israel,ISR,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,6.40558592071689
Israel,ISR,Population growth (annual %),SP.POP.GROW,1.6029106693811
Israel,ISR,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,..
Israel,ISR,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,26.7
Israel,ISR,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,4.62342271668854
Israel,ISR,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,..
Israel,ISR,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Israel,ISR,Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,..
Israel,ISR,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,..
Israel,ISR,"Net capital account (BoP, current US$)",BN.TRF.KOGT.CD,441900000
Israel,ISR,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,..
Israel,ISR,Time required to obtain an operating license (days),IC.FRM.DURS,..
Israel,ISR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.04500007629395
Israel,ISR,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,..
Israel,ISR,Women who were first married by age 15 (% of women ages 20-24),SP.M15.2024.FE.ZS,..
Israel,ISR,Women who believe a husband is justified in beating his wife when she refuses sex with him (%),SG.VAW.REFU.ZS,..
Italy,ITA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.64379018966193
Italy,ITA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,7.33584013982002
Italy,ITA,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,6.59005219341888
Italy,ITA,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,75.370002746582
Italy,ITA,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,..
Italy,ITA,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..
Italy,ITA,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,6.09918201677937
Italy,ITA,Population growth (annual %),SP.POP.GROW,-0.646839479109187
Italy,ITA,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,..
Italy,ITA,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,27.8
Italy,ITA,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,2.52850063150772
Italy,ITA,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,..
Italy,ITA,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Italy,ITA,Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,..
Italy,ITA,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,..
Italy,ITA,"Net capital account (BoP, current US$)",BN.TRF.KOGT.CD,-2719204705.41124
Italy,ITA,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,..
Italy,ITA,Time required to obtain an operating license (days),IC.FRM.DURS,..
Italy,ITA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,9.83399963378906
Italy,ITA,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,100
Italy,ITA,Women who were first married by age 15 (% of women ages 20-24),SP.M15.2024.FE.ZS,..
Italy,ITA,Women who believe a husband is justified in beating his wife when she refuses sex with him (%),SG.VAW.REFU.ZS,..
Jamaica,JAM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.60000000000001
Jamaica,JAM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.16727726804646
Jamaica,JAM,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,4.96250332609283
Jamaica,JAM,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..
Jamaica,JAM,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,..
Jamaica,JAM,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..
Jamaica,JAM,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,7.15223608635911
Jamaica,JAM,Population growth (annual %),SP.POP.GROW,0.414550936640991
Jamaica,JAM,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,..
Jamaica,JAM,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,50.4
Jamaica,JAM,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,..
Jamaica,JAM,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,..
Jamaica,JAM,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Jamaica,JAM,Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,..
Jamaica,JAM,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,..
Jamaica,JAM,"Net capital account (BoP, current US$)",BN.TRF.KOGT.CD,..
Jamaica,JAM,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,..
Jamaica,JAM,Time required to obtain an operating license (days),IC.FRM.DURS,..
Jamaica,JAM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,9.18200016021729
Jamaica,JAM,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,500
Jamaica,JAM,Women who were first married by age 15 (% of women ages 20-24),SP.M15.2024.FE.ZS,..
Jamaica,JAM,Women who believe a husband is justified in beating his wife when she refuses sex with him (%),SG.VAW.REFU.ZS,..
Japan,JPN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.62079552541303
Japan,JPN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.08927940493379
Japan,JPN,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,..
Japan,JPN,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..
Japan,JPN,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,..
Japan,JPN,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..
Japan,JPN,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,6.23870197956878
Japan,JPN,Population growth (annual %),SP.POP.GROW,-0.459952415807642
Japan,JPN,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,..
Japan,JPN,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,9.9
Japan,JPN,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,2.88593764454659
Japan,JPN,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,..
Japan,JPN,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Japan,JPN,Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,..
Japan,JPN,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,..
Japan,JPN,"Net capital account (BoP, current US$)",BN.TRF.KOGT.CD,-3824968251.19206
Japan,JPN,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,..
Japan,JPN,Time required to obtain an operating license (days),IC.FRM.DURS,..
Japan,JPN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.79900002479553
Japan,JPN,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,..
Japan,JPN,Women who were first married by age 15 (% of women ages 20-24),SP.M15.2024.FE.ZS,..
Japan,JPN,Women who believe a husband is justified in beating his wife when she refuses sex with him (%),SG.VAW.REFU.ZS,..
Jordan,JOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.2097647710104
Jordan,JOR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.55402718249967
Jordan,JOR,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,1.97831466470537
Jordan,JOR,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..
Jordan,JOR,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,..
Jordan,JOR,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..
Jordan,JOR,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,7.06365708364215
Jordan,JOR,Population growth (annual %),SP.POP.GROW,0.643627453059963
Jordan,JOR,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,..
Jordan,JOR,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,25.6
Jordan,JOR,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,..
Jordan,JOR,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,..
Jordan,JOR,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Jordan,JOR,Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,..
Jordan,JOR,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,..
Jordan,JOR,"Net capital account (BoP, current US$)",BN.TRF.KOGT.CD,..
Jordan,JOR,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,..
Jordan,JOR,Time required to obtain an operating license (days),IC.FRM.DURS,..
Jordan,JOR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,19.2520008087158
Jordan,JOR,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,..
Jordan,JOR,Women who were first married by age 15 (% of women ages 20-24),SP.M15.2024.FE.ZS,..
Jordan,JOR,Women who believe a husband is justified in beating his wife when she refuses sex with him (%),SG.VAW.REFU.ZS,..
Kazakhstan,KAZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.00000000008325
Kazakhstan,KAZ,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.64862182450121
Kazakhstan,KAZ,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,..
Kazakhstan,KAZ,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..
Kazakhstan,KAZ,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,..
Kazakhstan,KAZ,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..
Kazakhstan,KAZ,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,7.5266562229625
Kazakhstan,KAZ,Population growth (annual %),SP.POP.GROW,1.30791817342254
Kazakhstan,KAZ,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,..
Kazakhstan,KAZ,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,38.5
Kazakhstan,KAZ,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,-3.0063123101253
Kazakhstan,KAZ,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,..
Kazakhstan,KAZ,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Kazakhstan,KAZ,Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,..
Kazakhstan,KAZ,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,..
Kazakhstan,KAZ,"Net capital account (BoP, current US$)",BN.TRF.KOGT.CD,231765481.481
Kazakhstan,KAZ,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,300000000
